agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,canonical_agent_id
AGT0000984,EMP00253,Rahul Verma,VND0000014,T1,INACTIVE,2024-06-06 08:13:06,2025-11-21 12:06:18,CAN_AGENT_48_Rahul_Verma
AGT0000824,EMP00378,Aarav Sharma,VND0000011,DIGITAL,INACTIVE,2024-09-21 05:30:47,2025-08-07 16:59:44,CAN_AGENT_51_Aarav_Sharma
AGT0000735,EMP01061,Amit Kumar,VND0000001,DIGITAL,SUSPENDED,2024-11-29 08:23:05,2026-03-25 11:44:34,CAN_AGENT_54_Amit_Kumar
AGT0000620,EMP00255,Rahul Verma,VND0000007,FIELD,INACTIVE,2025-07-02 11:28:53,2026-05-17 04:18:41,CAN_AGENT_49_Rahul_Verma
AGT0000501,EMP00915,Pooja Nair,VND0000009,FIELD,INACTIVE,2024-09-09 20:15:21,2026-07-31 13:43:17,CAN_AGENT_49_Pooja_Nair
AGT0000292,EMP00717,Sneha Das,VND0000006,T1,SUSPENDED,2025-06-02 02:37:46,2025-07-16 04:33:33,CAN_AGENT_51_Sneha_Das
AGT0000740,EMP00071,Pooja Nair,VND0000001,T1,ACTIVE,2025-06-02 18:47:46,2025-11-11 13:58:31,CAN_AGENT_50_Pooja_Nair
AGT0000038,EMP01015,Amit Kumar,VND0000008,FIELD,INACTIVE,2024-01-29 03:37:13,2026-06-18 03:34:45,CAN_AGENT_55_Amit_Kumar
AGT0000486,EMP00153,Rohan Patel,VND0000005,FIELD,ACTIVE,2024-03-23 02:10:14,2025-08-03 09:26:51,CAN_AGENT_50_Rohan_Patel
AGT0000969,EMP00137,Priya Mehta,VND0000001,T3,SUSPENDED,2025-08-08 01:11:42,2025-04-21 05:33:00,CAN_AGENT_51_Priya_Mehta
AGT0000686,EMP00882,Aarav Sharma,VND0000011,T2,INACTIVE,2024-06-23 17:32:28,2025-11-28 09:18:30,CAN_AGENT_52_Aarav_Sharma
AGT0000924,EMP00432,Neha Singh,VND0000005,FIELD,SUSPENDED,2024-05-26 17:56:05,2025-09-08 02:59:21,CAN_AGENT_49_Neha_Singh
AGT0000225,EMP00068,Rahul Verma,VND0000009,T1,SUSPENDED,2024-04-15 09:13:14,2025-07-11 20:23:05,CAN_AGENT_50_Rahul_Verma
AGT0000786,EMP00581,Rahul Verma,VND0000013,DIGITAL,INACTIVE,2024-07-03 19:31:42,2025-11-16 08:53:33,CAN_AGENT_51_Rahul_Verma
AGT0000249,EMP00763,Pooja Nair,VND0000005,T2,SUSPENDED,2025-09-02 09:41:09,2025-01-09 12:11:43,CAN_AGENT_51_Pooja_Nair
AGT0000472,EMP00382,Vikram Shah,VND0000001,FIELD,ACTIVE,2025-02-18 21:23:59,2025-08-15 16:56:10,CAN_AGENT_47_Vikram_Shah
AGT0000151,EMP00044,Amit Kumar,VND0000008,DIGITAL,ACTIVE,2025-03-18 06:48:10,2026-02-20 05:26:40,CAN_AGENT_56_Amit_Kumar
AGT0000836,EMP00150,Aarav Sharma,VND0000009,T3,SUSPENDED,2024-10-05 14:07:26,2025-01-25 20:10:14,CAN_AGENT_53_Aarav_Sharma
AGT0000671,EMP00990,Ananya Rao,VND0000009,DIGITAL,ACTIVE,2024-01-04 01:10:31,2025-05-17 21:14:59,CAN_AGENT_54_Ananya_Rao
AGT0000156,EMP00152,Aarav Sharma,VND0000013,FIELD,SUSPENDED,2025-04-09 05:07:20,2026-06-10 19:22:23,CAN_AGENT_54_Aarav_Sharma
AGT0000540,EMP00880,Sneha Das,VND0000015,T3,SUSPENDED,2024-03-02 03:31:21,2025-03-03 14:53:44,CAN_AGENT_52_Sneha_Das
AGT0000164,EMP00954,Pooja Nair,VND0000009,T3,INACTIVE,2024-01-29 15:10:52,2025-07-03 08:40:33,CAN_AGENT_52_Pooja_Nair
AGT0000325,EMP00694,Rohan Patel,VND0000007,FIELD,INACTIVE,2025-03-23 17:26:26,2026-01-06 03:28:55,CAN_AGENT_51_Rohan_Patel
AGT0000100,EMP00578,Amit Kumar,VND0000012,T2,ACTIVE,2024-09-18 07:55:33,2026-01-19 21:20:35,CAN_AGENT_57_Amit_Kumar
AGT0000415,EMP00943,Ananya Rao,VND0000005,T3,SUSPENDED,2024-11-04 13:24:13,2026-01-29 05:13:16,CAN_AGENT_55_Ananya_Rao
AGT0000248,EMP00649,Pooja Nair,VND0000007,FIELD,SUSPENDED,2024-08-14 00:12:31,2025-10-02 05:12:08,CAN_AGENT_53_Pooja_Nair
AGT0000038,EMP00666,Pooja Nair,VND0000001,T2,ACTIVE,2025-10-31 04:27:20,2025-11-06 08:34:15,CAN_AGENT_54_Pooja_Nair
AGT0000009,EMP00115,Vikram Shah,VND0000012,T1,ACTIVE,2024-10-30 20:50:58,2025-08-26 05:13:35,CAN_AGENT_48_Vikram_Shah
AGT0000401,EMP00961,Pooja Nair,VND0000004,T2,ACTIVE,2024-12-09 15:20:11,2026-06-05 08:23:02,CAN_AGENT_55_Pooja_Nair
AGT0000481,EMP00597,Amit Kumar,VND0000003,T2,ACTIVE,2025-01-20 12:23:00,2026-07-30 12:24:13,CAN_AGENT_58_Amit_Kumar
AGT0000324,EMP00781,Priya Mehta,VND0000006,DIGITAL,INACTIVE,2024-02-10 20:49:00,2025-05-27 14:15:17,CAN_AGENT_52_Priya_Mehta
AGT0000201,EMP00105,Rohan Patel,VND0000008,T3,SUSPENDED,2025-09-05 12:35:33,2025-06-27 12:50:12,CAN_AGENT_52_Rohan_Patel
AGT0000444,EMP00642,Sneha Das,VND0000007,DIGITAL,SUSPENDED,2025-10-31 07:33:22,2025-09-29 06:45:01,CAN_AGENT_53_Sneha_Das
AGT0000357,EMP00846,Rohan Patel,VND0000015,DIGITAL,SUSPENDED,2025-09-20 23:09:43,2025-10-24 05:58:14,CAN_AGENT_53_Rohan_Patel
AGT0000510,EMP00616,Rahul Verma,VND0000006,T2,ACTIVE,2025-05-24 08:49:44,2025-07-27 05:28:11,CAN_AGENT_52_Rahul_Verma
AGT0000941,EMP00464,Rohan Patel,VND0000004,DIGITAL,ACTIVE,2024-09-20 15:09:53,2026-04-12 17:40:44,CAN_AGENT_54_Rohan_Patel
AGT0000468,EMP00820,Vikram Shah,VND0000011,T3,SUSPENDED,2025-10-24 13:19:02,2025-09-02 02:46:24,CAN_AGENT_49_Vikram_Shah
AGT0000381,EMP00006,Rohan Patel,VND0000013,FIELD,SUSPENDED,2025-05-29 06:50:41,2025-08-16 00:38:11,CAN_AGENT_55_Rohan_Patel
AGT0000991,EMP00163,Aarav Sharma,VND0000014,FIELD,ACTIVE,2024-10-07 23:26:42,2025-12-01 18:19:42,CAN_AGENT_55_Aarav_Sharma
AGT0000518,EMP00667,Amit Kumar,VND0000012,DIGITAL,SUSPENDED,2024-07-03 19:00:30,2025-12-07 18:52:10,CAN_AGENT_59_Amit_Kumar
AGT0000151,EMP00808,Vikram Shah,VND0000014,DIGITAL,ACTIVE,2025-07-05 01:04:54,2025-01-29 05:29:14,CAN_AGENT_50_Vikram_Shah
AGT0000823,EMP00612,Ananya Rao,VND0000014,FIELD,INACTIVE,2025-10-07 14:11:58,2025-11-16 20:10:14,CAN_AGENT_56_Ananya_Rao
AGT0000227,EMP00081,Priya Mehta,VND0000009,T3,SUSPENDED,2025-05-16 12:50:18,2026-02-14 01:58:23,CAN_AGENT_53_Priya_Mehta
AGT0000840,EMP00231,Vikram Shah,VND0000003,T1,SUSPENDED,2024-03-30 12:53:49,2025-02-14 05:52:34,CAN_AGENT_51_Vikram_Shah
AGT0000560,EMP00410,Rahul Verma,VND0000003,FIELD,ACTIVE,2024-01-19 04:14:58,2026-03-28 05:13:43,CAN_AGENT_53_Rahul_Verma
AGT0000883,EMP01001,Pooja Nair,VND0000005,DIGITAL,SUSPENDED,2025-10-26 01:00:33,2025-12-15 22:19:26,CAN_AGENT_56_Pooja_Nair
AGT0000067,EMP00488,Aarav Sharma,VND0000001,T1,INACTIVE,2025-01-12 18:04:25,2026-02-23 14:11:39,CAN_AGENT_56_Aarav_Sharma
AGT0000740,EMP00934,Pooja Nair,VND0000006,T1,INACTIVE,2024-01-07 04:14:22,2026-07-20 17:11:48,CAN_AGENT_57_Pooja_Nair
AGT0000697,EMP00101,Priya Mehta,VND0000013,T3,INACTIVE,2025-08-20 16:45:36,2026-03-30 23:30:51,CAN_AGENT_54_Priya_Mehta
AGT0000765,EMP00801,Rohan Patel,VND0000006,FIELD,SUSPENDED,2025-05-04 20:56:50,2026-07-09 05:55:42,CAN_AGENT_56_Rohan_Patel
AGT0000545,EMP00888,Sneha Das,VND0000009,T2,SUSPENDED,2025-01-16 14:38:47,2025-05-25 18:19:06,CAN_AGENT_54_Sneha_Das
AGT0000679,EMP00373,Amit Kumar,VND0000005,T3,INACTIVE,2025-05-09 22:42:20,2026-05-22 22:24:36,CAN_AGENT_60_Amit_Kumar
AGT0000043,EMP00280,Pooja Nair,VND0000007,DIGITAL,SUSPENDED,2024-04-12 03:23:05,2025-09-19 20:31:45,CAN_AGENT_58_Pooja_Nair
AGT0000811,EMP01046,Priya Mehta,VND0000003,T2,INACTIVE,2025-10-08 04:38:07,2026-04-06 21:31:09,CAN_AGENT_55_Priya_Mehta
AGT0000956,EMP00057,Amit Kumar,VND0000015,T3,INACTIVE,2024-10-14 01:02:58,2025-05-09 00:13:05,CAN_AGENT_61_Amit_Kumar
AGT0000997,EMP00915,Aarav Sharma,VND0000008,FIELD,INACTIVE,2025-01-19 20:18:49,2025-12-22 13:51:26,CAN_AGENT_57_Aarav_Sharma
AGT0000606,EMP00504,Neha Singh,VND0000004,DIGITAL,SUSPENDED,2024-08-12 08:10:30,2026-01-04 05:48:06,CAN_AGENT_50_Neha_Singh
AGT0000542,EMP00863,Rohan Patel,VND0000011,T1,ACTIVE,2024-07-07 16:47:45,2025-03-24 05:49:14,CAN_AGENT_57_Rohan_Patel
AGT0000970,EMP00801,Vikram Shah,VND0000003,DIGITAL,SUSPENDED,2024-10-27 04:27:50,2025-05-03 21:42:32,CAN_AGENT_52_Vikram_Shah
AGT0000026,EMP01089,Aarav Sharma,VND0000008,T3,INACTIVE,2024-07-04 15:22:15,2025-11-22 19:48:40,CAN_AGENT_58_Aarav_Sharma
AGT0000073,EMP00459,Rohan Patel,VND0000011,FIELD,ACTIVE,2025-04-08 02:14:04,2025-10-15 05:51:15,CAN_AGENT_58_Rohan_Patel
AGT0000970,EMP00814,Ananya Rao,VND0000013,FIELD,INACTIVE,2024-06-13 03:33:40,2026-06-29 03:58:10,CAN_AGENT_57_Ananya_Rao
AGT0000342,EMP00264,Rohan Patel,VND0000013,T2,ACTIVE,2025-04-10 15:18:28,2025-10-24 22:38:29,CAN_AGENT_59_Rohan_Patel
AGT0000822,EMP00940,Rahul Verma,VND0000008,FIELD,SUSPENDED,2024-08-26 10:59:23,2026-02-06 20:26:20,CAN_AGENT_54_Rahul_Verma
AGT0000283,EMP00679,Vikram Shah,VND0000015,T2,INACTIVE,2025-01-09 18:44:16,2026-02-16 10:01:08,CAN_AGENT_53_Vikram_Shah
AGT0000045,EMP01077,Sneha Das,VND0000004,T2,ACTIVE,2024-11-04 10:40:25,2025-03-26 02:10:17,CAN_AGENT_55_Sneha_Das
AGT0000843,EMP00538,Rohan Patel,VND0000005,T3,ACTIVE,2025-07-18 02:54:32,2025-12-26 19:26:51,CAN_AGENT_60_Rohan_Patel
AGT0000535,EMP01084,Ananya Rao,VND0000012,FIELD,ACTIVE,2024-08-13 06:13:08,2025-12-14 01:20:17,CAN_AGENT_58_Ananya_Rao
AGT0000028,EMP00709,Sneha Das,VND0000013,FIELD,ACTIVE,2025-07-12 23:02:00,2025-09-16 01:57:27,CAN_AGENT_56_Sneha_Das
AGT0000259,EMP00212,Aarav Sharma,VND0000009,T1,INACTIVE,2024-12-09 17:39:14,2025-02-06 18:55:42,CAN_AGENT_59_Aarav_Sharma
AGT0000466,EMP00348,Ananya Rao,VND0000012,T1,INACTIVE,2025-01-31 20:37:20,2026-01-07 13:09:32,CAN_AGENT_59_Ananya_Rao
AGT0000811,EMP00416,Vikram Shah,VND0000004,T1,SUSPENDED,2025-09-23 02:38:06,2025-04-20 20:44:20,CAN_AGENT_54_Vikram_Shah
AGT0000500,EMP00220,Pooja Nair,VND0000004,T1,ACTIVE,2024-03-01 09:24:04,2025-12-21 16:21:38,CAN_AGENT_59_Pooja_Nair
AGT0000645,EMP00692,Amit Kumar,VND0000005,FIELD,INACTIVE,2024-12-17 13:21:37,2025-06-10 14:47:38,CAN_AGENT_62_Amit_Kumar
AGT0000086,EMP00238,Rahul Verma,VND0000008,T3,SUSPENDED,2024-06-06 03:09:02,2025-01-16 00:41:25,CAN_AGENT_55_Rahul_Verma
AGT0000833,EMP00246,Vikram Shah,VND0000001,T2,SUSPENDED,2024-10-25 01:08:40,2025-08-09 03:57:32,CAN_AGENT_55_Vikram_Shah
AGT0000114,EMP00995,Sneha Das,VND0000001,T3,ACTIVE,2025-04-27 06:01:07,2025-07-08 13:37:23,CAN_AGENT_57_Sneha_Das
AGT0000397,EMP00661,Amit Kumar,VND0000004,DIGITAL,INACTIVE,2025-07-29 19:33:52,2026-04-20 07:13:34,CAN_AGENT_63_Amit_Kumar
AGT0000103,EMP00699,Pooja Nair,VND0000014,T1,SUSPENDED,2024-10-06 00:31:21,2025-08-19 16:58:08,CAN_AGENT_60_Pooja_Nair
AGT0000317,EMP00998,Neha Singh,VND0000010,T3,INACTIVE,2025-10-01 15:48:05,2026-07-19 01:50:13,CAN_AGENT_51_Neha_Singh
AGT0000278,EMP00047,Vikram Shah,VND0000009,FIELD,INACTIVE,2024-10-01 17:06:42,2025-08-18 06:46:33,CAN_AGENT_56_Vikram_Shah
AGT0000095,EMP00403,Vikram Shah,VND0000010,T3,ACTIVE,2024-11-16 22:27:16,2025-07-18 02:41:34,CAN_AGENT_57_Vikram_Shah
AGT0000483,EMP00002,Rahul Verma,VND0000004,T2,ACTIVE,2024-03-26 21:43:56,2025-02-17 07:12:33,CAN_AGENT_56_Rahul_Verma
AGT0000369,EMP00299,Priya Mehta,VND0000005,DIGITAL,SUSPENDED,2025-11-07 08:01:50,2026-07-01 14:27:51,CAN_AGENT_56_Priya_Mehta
AGT0000590,EMP00577,Pooja Nair,VND0000010,FIELD,INACTIVE,2024-08-16 09:15:13,2026-05-04 16:32:52,CAN_AGENT_61_Pooja_Nair
AGT0000283,EMP00909,Rahul Verma,VND0000002,DIGITAL,ACTIVE,2024-07-19 13:13:58,2026-01-05 03:06:52,CAN_AGENT_57_Rahul_Verma
AGT0000607,EMP00820,Pooja Nair,VND0000014,T3,ACTIVE,2024-04-06 08:29:03,2025-04-27 14:00:24,CAN_AGENT_62_Pooja_Nair
AGT0000705,EMP00623,Amit Kumar,VND0000003,T1,INACTIVE,2025-05-13 09:36:22,2025-07-02 13:30:52,CAN_AGENT_64_Amit_Kumar
AGT0000644,EMP00670,Priya Mehta,VND0000003,DIGITAL,ACTIVE,2025-05-01 07:09:48,2025-01-23 14:07:03,CAN_AGENT_57_Priya_Mehta
AGT0000989,EMP00580,Aarav Sharma,VND0000012,FIELD,ACTIVE,2025-03-12 10:14:51,2025-03-21 20:47:12,CAN_AGENT_60_Aarav_Sharma
AGT0000369,EMP00815,Sneha Das,VND0000015,DIGITAL,INACTIVE,2024-11-05 15:38:58,2025-12-07 21:21:42,CAN_AGENT_58_Sneha_Das
AGT0000900,EMP00200,Neha Singh,VND0000005,T2,SUSPENDED,2024-05-28 03:44:11,2026-07-06 15:58:45,CAN_AGENT_52_Neha_Singh
AGT0000097,EMP01010,Vikram Shah,VND0000002,DIGITAL,ACTIVE,2025-11-05 14:57:03,2025-05-22 18:33:28,CAN_AGENT_58_Vikram_Shah
AGT0000454,EMP00842,Neha Singh,VND0000008,T1,ACTIVE,2025-03-24 01:32:18,2025-09-11 04:50:33,CAN_AGENT_53_Neha_Singh
AGT0000317,EMP00399,Neha Singh,VND0000001,DIGITAL,INACTIVE,2025-11-25 15:20:52,2025-11-03 09:28:12,CAN_AGENT_54_Neha_Singh
AGT0000258,EMP00777,Vikram Shah,VND0000002,T2,INACTIVE,2025-10-21 07:51:39,2025-01-22 02:08:51,CAN_AGENT_59_Vikram_Shah
AGT0000749,EMP00882,Rohan Patel,VND0000002,T2,INACTIVE,2025-05-17 00:09:09,2025-11-27 22:08:15,CAN_AGENT_61_Rohan_Patel
AGT0000959,EMP00193,Priya Mehta,VND0000003,T1,ACTIVE,2025-03-13 22:44:04,2026-01-03 20:31:39,CAN_AGENT_58_Priya_Mehta
AGT0000587,EMP00508,Sneha Das,VND0000006,FIELD,SUSPENDED,2025-09-18 18:58:28,2026-07-17 08:45:46,CAN_AGENT_59_Sneha_Das
AGT0000669,EMP01019,Aarav Sharma,VND0000013,T2,INACTIVE,2025-09-29 04:32:56,2026-07-28 20:13:55,CAN_AGENT_61_Aarav_Sharma
AGT0000632,EMP00103,Vikram Shah,VND0000011,DIGITAL,SUSPENDED,2025-06-30 05:03:39,2025-05-11 14:31:56,CAN_AGENT_60_Vikram_Shah
AGT0000160,EMP00399,Pooja Nair,VND0000015,FIELD,SUSPENDED,2024-03-17 14:31:53,2025-04-23 12:37:42,CAN_AGENT_63_Pooja_Nair
AGT0000692,EMP00729,Vikram Shah,VND0000012,T2,SUSPENDED,2024-11-13 11:49:12,2025-10-17 19:10:43,CAN_AGENT_61_Vikram_Shah
AGT0000413,EMP00569,Rahul Verma,VND0000007,T1,INACTIVE,2024-05-30 12:36:21,2025-10-19 19:53:35,CAN_AGENT_58_Rahul_Verma
AGT0000399,EMP00599,Aarav Sharma,VND0000011,T3,ACTIVE,2025-01-08 01:54:56,2025-12-06 00:56:51,CAN_AGENT_62_Aarav_Sharma
AGT0000006,EMP00742,Neha Singh,VND0000006,DIGITAL,ACTIVE,2024-07-16 15:12:03,2026-05-02 01:54:01,CAN_AGENT_55_Neha_Singh
AGT0000369,EMP00737,Rahul Verma,VND0000010,T3,SUSPENDED,2024-10-31 14:11:15,2025-07-31 19:36:31,CAN_AGENT_59_Rahul_Verma
AGT0000543,EMP00300,Aarav Sharma,VND0000010,T3,SUSPENDED,2024-01-12 05:26:42,2026-06-15 09:22:30,CAN_AGENT_63_Aarav_Sharma
AGT0000342,EMP00470,Vikram Shah,VND0000005,DIGITAL,ACTIVE,2025-06-18 03:07:57,2026-02-09 06:32:10,CAN_AGENT_62_Vikram_Shah
AGT0000885,EMP00483,Aarav Sharma,VND0000004,T3,ACTIVE,2024-08-29 20:07:48,2025-04-01 07:29:29,CAN_AGENT_64_Aarav_Sharma
AGT0000985,EMP01046,Pooja Nair,VND0000012,FIELD,INACTIVE,2025-10-22 20:41:21,2025-01-18 09:10:14,CAN_AGENT_64_Pooja_Nair
AGT0000522,EMP00915,Rahul Verma,VND0000006,T3,INACTIVE,2024-02-14 16:30:22,2025-07-27 01:02:19,CAN_AGENT_60_Rahul_Verma
AGT0000445,EMP00763,Sneha Das,VND0000011,T2,ACTIVE,2025-11-09 02:42:59,2025-01-17 21:14:45,CAN_AGENT_60_Sneha_Das
AGT0000871,EMP00368,Rohan Patel,VND0000003,DIGITAL,SUSPENDED,2025-03-15 01:36:55,2025-09-26 02:49:39,CAN_AGENT_62_Rohan_Patel
AGT0000612,EMP00905,Pooja Nair,VND0000015,T3,INACTIVE,2024-05-17 06:06:45,2025-09-13 03:21:51,CAN_AGENT_65_Pooja_Nair
AGT0000786,EMP00311,Neha Singh,VND0000009,T2,SUSPENDED,2024-02-20 10:08:20,2025-01-03 10:47:16,CAN_AGENT_56_Neha_Singh
AGT0000685,EMP00016,Aarav Sharma,VND0000007,T2,ACTIVE,2024-06-03 15:32:56,2025-12-26 10:54:10,CAN_AGENT_65_Aarav_Sharma
AGT0000694,EMP00082,Vikram Shah,VND0000004,T3,ACTIVE,2025-08-09 18:52:06,2025-10-14 09:29:59,CAN_AGENT_63_Vikram_Shah
AGT0000043,EMP00366,Priya Mehta,VND0000011,FIELD,ACTIVE,2025-08-04 16:57:20,2026-07-19 02:47:09,CAN_AGENT_59_Priya_Mehta
AGT0000914,EMP00346,Rohan Patel,VND0000011,T2,SUSPENDED,2025-08-16 17:31:33,2026-06-06 13:55:30,CAN_AGENT_63_Rohan_Patel
AGT0000075,EMP00142,Ananya Rao,VND0000003,FIELD,ACTIVE,2025-07-29 11:09:14,2025-12-30 17:54:02,CAN_AGENT_60_Ananya_Rao
AGT0000586,EMP00878,Sneha Das,VND0000008,T2,SUSPENDED,2025-06-11 18:58:20,2025-05-23 03:30:45,CAN_AGENT_61_Sneha_Das
AGT0000908,EMP00816,Sneha Das,VND0000010,T3,ACTIVE,2024-02-29 22:52:13,2025-07-03 19:39:09,CAN_AGENT_62_Sneha_Das
AGT0000081,EMP00747,Ananya Rao,VND0000006,T3,SUSPENDED,2025-08-19 17:54:37,2025-05-10 15:03:38,CAN_AGENT_61_Ananya_Rao
AGT0000459,EMP00197,Amit Kumar,VND0000007,T2,ACTIVE,2024-02-10 06:41:08,2025-08-18 13:44:29,CAN_AGENT_65_Amit_Kumar
AGT0000201,EMP00819,Amit Kumar,VND0000005,T2,ACTIVE,2024-01-23 01:16:19,2025-01-19 18:49:21,CAN_AGENT_66_Amit_Kumar
AGT0000205,EMP00670,Amit Kumar,VND0000006,T1,SUSPENDED,2024-10-16 23:18:43,2025-04-25 17:44:23,CAN_AGENT_67_Amit_Kumar
AGT0000599,EMP00417,Rahul Verma,VND0000007,T3,SUSPENDED,2025-06-27 07:11:00,2025-07-08 14:02:48,CAN_AGENT_61_Rahul_Verma
AGT0000105,EMP00150,Rahul Verma,VND0000012,T2,SUSPENDED,2024-08-22 00:46:58,2026-04-20 23:40:28,CAN_AGENT_62_Rahul_Verma
AGT0000246,EMP00283,Aarav Sharma,VND0000006,T1,SUSPENDED,2024-11-03 19:52:31,2025-09-05 17:03:00,CAN_AGENT_66_Aarav_Sharma
AGT0000960,EMP00352,Vikram Shah,VND0000003,T2,INACTIVE,2025-09-12 00:48:11,2025-07-29 18:08:49,CAN_AGENT_64_Vikram_Shah
AGT0000032,EMP00157,Amit Kumar,VND0000001,FIELD,ACTIVE,2024-12-02 11:04:55,2025-09-21 12:59:52,CAN_AGENT_68_Amit_Kumar
AGT0000663,EMP00124,Sneha Das,VND0000007,FIELD,INACTIVE,2025-04-21 15:45:47,2026-03-31 02:26:07,CAN_AGENT_63_Sneha_Das
AGT0000174,EMP00640,Ananya Rao,VND0000015,FIELD,SUSPENDED,2025-03-11 21:22:30,2025-02-23 05:23:45,CAN_AGENT_62_Ananya_Rao
AGT0000827,EMP00522,Vikram Shah,VND0000014,T2,INACTIVE,2024-04-30 06:28:16,2025-12-01 12:01:59,CAN_AGENT_65_Vikram_Shah
AGT0000623,EMP00292,Amit Kumar,VND0000011,FIELD,INACTIVE,2025-10-21 04:37:13,2026-02-01 05:52:08,CAN_AGENT_69_Amit_Kumar
AGT0000317,EMP01098,Neha Singh,VND0000010,T1,ACTIVE,2024-08-28 00:28:25,2025-06-19 09:54:04,CAN_AGENT_57_Neha_Singh
AGT0000935,EMP00242,Rahul Verma,VND0000014,DIGITAL,SUSPENDED,2024-02-11 23:51:03,2025-09-04 09:47:01,CAN_AGENT_63_Rahul_Verma
AGT0000731,EMP00972,Neha Singh,VND0000012,FIELD,INACTIVE,2025-05-22 03:31:10,2026-02-14 11:52:06,CAN_AGENT_58_Neha_Singh
AGT0000930,EMP00667,Aarav Sharma,VND0000015,T1,ACTIVE,2025-08-06 12:28:11,2025-04-05 19:37:06,CAN_AGENT_67_Aarav_Sharma
AGT0000917,EMP00607,Neha Singh,VND0000015,FIELD,INACTIVE,2025-07-04 22:59:35,2026-06-21 07:43:52,CAN_AGENT_59_Neha_Singh
AGT0000997,EMP00593,Ananya Rao,VND0000013,T3,SUSPENDED,2025-07-08 20:52:45,2025-10-18 14:47:10,CAN_AGENT_63_Ananya_Rao
AGT0000084,EMP00291,Neha Singh,VND0000014,T2,ACTIVE,2024-09-21 06:55:43,2026-04-28 06:01:23,CAN_AGENT_60_Neha_Singh
AGT0000212,EMP00644,Priya Mehta,VND0000005,T1,SUSPENDED,2024-05-16 10:59:29,2026-07-07 22:20:22,CAN_AGENT_60_Priya_Mehta
AGT0000130,EMP00080,Sneha Das,VND0000003,T1,SUSPENDED,2025-07-08 08:23:53,2025-12-15 20:56:42,CAN_AGENT_64_Sneha_Das
AGT0000023,EMP00758,Aarav Sharma,VND0000005,T1,INACTIVE,2025-01-14 05:07:04,2025-11-08 01:02:11,CAN_AGENT_68_Aarav_Sharma
AGT0000208,EMP00155,Priya Mehta,VND0000004,DIGITAL,INACTIVE,2024-10-06 16:25:09,2026-06-14 00:52:39,CAN_AGENT_61_Priya_Mehta
AGT0000938,EMP00538,Neha Singh,VND0000011,T2,SUSPENDED,2025-07-27 08:07:22,2025-04-25 14:29:08,CAN_AGENT_61_Neha_Singh
AGT0000095,EMP00168,Sneha Das,VND0000010,FIELD,INACTIVE,2025-07-27 15:26:25,2025-03-17 02:35:51,CAN_AGENT_65_Sneha_Das
AGT0000531,EMP00704,Neha Singh,VND0000002,T1,ACTIVE,2024-06-15 21:08:07,2025-12-15 06:23:07,CAN_AGENT_62_Neha_Singh
AGT0000372,EMP00535,Ananya Rao,VND0000004,T2,SUSPENDED,2024-03-16 22:46:28,2026-03-29 16:12:14,CAN_AGENT_64_Ananya_Rao
AGT0000061,EMP00026,Ananya Rao,VND0000012,T2,INACTIVE,2025-07-05 10:53:20,2025-07-11 17:48:22,CAN_AGENT_65_Ananya_Rao
AGT0000788,EMP00323,Vikram Shah,VND0000010,T1,ACTIVE,2024-12-27 14:35:59,2025-11-10 20:17:28,CAN_AGENT_66_Vikram_Shah
AGT0000364,EMP00041,Neha Singh,VND0000002,T3,ACTIVE,2025-02-24 09:04:18,2025-07-06 21:13:28,CAN_AGENT_63_Neha_Singh
AGT0000422,EMP00482,Rahul Verma,VND0000005,FIELD,SUSPENDED,2025-01-21 15:06:45,2025-09-29 23:13:42,CAN_AGENT_64_Rahul_Verma
AGT0000068,EMP00910,Ananya Rao,VND0000003,DIGITAL,INACTIVE,2025-02-21 11:54:39,2025-11-24 07:07:18,CAN_AGENT_66_Ananya_Rao
AGT0000499,EMP00243,Sneha Das,VND0000009,T1,ACTIVE,2024-11-28 12:00:57,2026-01-31 15:48:55,CAN_AGENT_66_Sneha_Das
AGT0000391,EMP00155,Priya Mehta,VND0000005,T3,INACTIVE,2024-04-22 21:47:40,2026-01-23 11:34:48,CAN_AGENT_62_Priya_Mehta
AGT0000315,EMP00344,Rahul Verma,VND0000001,DIGITAL,ACTIVE,2024-02-07 10:13:15,2025-08-04 22:07:05,CAN_AGENT_65_Rahul_Verma
AGT0000399,EMP00819,Rahul Verma,VND0000013,T2,SUSPENDED,2025-08-06 18:43:18,2025-10-30 06:30:01,CAN_AGENT_66_Rahul_Verma
AGT0000932,EMP00048,Priya Mehta,VND0000010,T2,ACTIVE,2025-05-22 20:27:03,2025-06-20 09:57:06,CAN_AGENT_63_Priya_Mehta
AGT0000957,EMP00101,Vikram Shah,VND0000006,T1,SUSPENDED,2024-12-31 22:22:52,2025-12-30 04:21:25,CAN_AGENT_67_Vikram_Shah
AGT0000376,EMP00553,Ananya Rao,VND0000011,T2,ACTIVE,2025-11-07 01:17:31,2026-01-17 03:47:03,CAN_AGENT_67_Ananya_Rao
AGT0000871,EMP00211,Neha Singh,VND0000015,T1,ACTIVE,2024-04-05 21:55:38,2025-06-24 22:52:15,CAN_AGENT_64_Neha_Singh
AGT0000684,EMP00784,Sneha Das,VND0000008,T1,SUSPENDED,2024-11-09 11:40:19,2025-07-02 08:25:15,CAN_AGENT_67_Sneha_Das
